Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
HCC827ER_ERBB3	P13645	KRT10	0|0|0|0	0	0.00	4	0|0|32632|5583|2667|0|0|0|0|0|0|0|0|0|51793|42686|28966|32003|34551|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O95831	AIFM1	0|0|418|52864	53282	13320.50	4	0|102|0|115|262|360|38357|55555|0|0|0|0|0|0|0|0|0|0|249|0	0.25	1.00	0.25	1.00	0.25	-inf	9.04	0.47	
HCC827ER_ERBB3	O00567	NOP56	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31500	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P57088	TMEM33	0|0|0|0	0	0.00	4	108|145|130|140|0|0|0|0|0|0|0|0|0|0|148|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-146.55	0.00	0.55	
HCC827ER_ERBB3	O95782	AP2A1	0|0|0|0	0	0.00	4	21202|21958|25198|33075|0|0|0|0|0|0|0|0|55267|25601|26401|13620|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O94973	AP2A2	0|0|0|0	0	0.00	4	181|204|219|241|0|0|0|0|0|0|0|0|368|22761|35482|33244|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O15482	TEX28	0|0|41450|36850	12764	3191.00	4	48794|49230|39881|19396|54392|2459|32782|32683|38042|33468|0|49069|60907|3773|40048|34822|39949|48722|46681|33735	0.50	1.00	0.50	1.00	0.50	-inf	1.19	0.35	
HCC827ER_ERBB3	P05109	S100A8	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|42710|39332|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O60716	CTNND1	0|0|0|0	0	0.00	4	19982|22662|0|0|0|0|0|25951|0|0|0|0|37025|0|31175|48534|32136|0|6477|19361	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P07437	TUBB	0|0|0|0	0	0.00	4	58490|2474|52644|2017|0|0|0|0|0|0|0|0|0|0|445|24192|0|0|283|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P42704	LRPPRC	0|0|0|0	0	0.00	4	42339|52080|55012|61793|0|0|0|0|0|0|0|0|0|0|250|258|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P38646	HSPA9	0|0|0|0	0	0.00	4	44955|55159|39131|43071|190|209|0|0|0|0|0|0|238|232|54829|50480|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P35908	KRT2	0|0|0|0	0	0.00	4	0|0|10245|6122|56683|14185|0|0|0|0|0|0|0|0|2103|0|18364|7002|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q01546	KRT76	0|39745|0|0	39745	9936.25	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.25	1.00	0.25	1.00	0.25	-276.84	155.74	0.44	
HCC827ER_ERBB3	P19013	KRT4	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|56658|55890|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P11142	HSPA8	0|0|0|416	416	104.00	4	37738|40840|1927|57623|288|34197|518|457|0|0|0|0|0|0|265|269|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.05	0.55	
HCC827ER_ERBB3	P54652	HSPA2	0|0|0|407	407	101.75	4	25433|31002|60120|18904|282|35191|60271|422|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.06	0.55	
HCC827ER_ERBB3	Q8TEM1	NUP210	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|56004|15313	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P62993	GRB2	0|0|0|0	0	0.00	4	16592|36576|13296|60397|0|0|0|0|0|0|0|0|47272|21188|26188|36318|21060|20812|63804|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P00533	EGFR	0|0|0|0	0	0.00	4	39973|4421|35243|9455|0|0|0|0|0|0|0|0|61870|30831|33069|11758|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q15751	HERC1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_ERBB3	P68363	TUBA1B	0|0|0|0	0	0.00	4	7419|4284|64406|20180|0|0|43737|0|0|0|0|0|0|0|9936|56119|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q71U36	TUBA1A	0|0|0|0	0	0.00	4	64268|59588|37197|47616|0|0|23512|0|0|0|0|0|0|0|8924|40712|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q13748	TUBA3C	0|0|0|0	0	0.00	4	44230|37399|23137|25056|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q6PEY2	TUBA3E	0|0|0|0	0	0.00	4	44230|37399|23137|25056|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q9NY65	TUBA8	0|0|0|0	0	0.00	4	42244|43387|13956|15460|0|0|219|0|0|0|0|0|230|0|190|249|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P68366	TUBA4A	0|0|0|0	0	0.00	4	39374|33587|47440|59682|0|0|296|0|0|0|0|0|0|0|246|293|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	A5A3E0	POTEF	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P0CG38	POTEI	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q6S8J3	POTEE	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P68032	ACTC1	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P68133	ACTA1	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P60709	ACTB	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P63261	ACTG1	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q9BYX7	POTEKP	0|0|0|0	0	0.00	4	20749|26182|38174|44049|0|0|0|0|0|126|0|0|299|270|220|0|134|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P62736	ACTA2	0|0|0|0	0	0.00	4	11889|15739|29115|30209|0|0|0|0|0|15906|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P63267	ACTG2	0|0|0|0	0	0.00	4	11889|15739|29115|30209|0|0|0|0|0|15906|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q9BQE3	TUBA1C	0|0|0|0	0	0.00	4	11699|3685|42185|55450|0|0|43678|288|0|0|0|0|220|0|33379|42509|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q99615	DNAJC7	0|0|0|0	0	0.00	4	12568|10024|22443|25568|0|0|0|18438|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P82930	MRPS34	0|0|375|55081	55456	13864.00	4	0|0|0|0|258|294|9182|31665|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	6.70	0.48	
HCC827ER_ERBB3	P35568	IRS1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|35257|56419|18875|41632	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q8WX94	NLRP7	0|0|0|43240	43240	10810.00	4	0|12432|36618|53954|33987|47371|34617|32299|35149|57565|36662|0|61993|62964|3608|17909|54834|11381|17910|53807	0.25	1.00	0.25	1.00	0.25	-inf	22.29	0.45	
HCC827ER_ERBB3	P31948	STIP1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_ERBB3	Q7Z3Y7	KRT28	0|0|0|0	0	0.00	4	0|0|91|140|198|289|222|229|0|0|171|0|0|0|204|0|39960|256|216|225	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q7Z3Y8	KRT27	0|0|0|0	0	0.00	4	0|0|91|140|198|289|222|229|0|0|171|0|0|0|204|0|39960|256|216|225	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q7Z3Z0	KRT25	0|0|0|0	0	0.00	4	0|0|91|140|198|289|222|229|0|0|171|0|0|0|204|0|39960|256|216|225	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P02533	KRT14	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_ERBB3	P0DMV8	HSPA1A	0|0|0|289	289	72.25	4	63049|201|61929|4797|0|0|243|258|0|0|0|0|0|0|195|224|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.02	0.55	
HCC827ER_ERBB3	P0DMV9	HSPA1B	0|0|0|289	289	72.25	4	63049|201|61929|4797|0|0|243|258|0|0|0|0|0|0|195|224|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.02	0.55	
HCC827ER_ERBB3	O00329	PIK3CD	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17575|13723|20513|28003	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P12236	SLC25A6	0|0|0|65254	65254	16313.50	4	19787|14389|10213|29701|0|45309|7917|64553|0|0|0|0|0|4586|15726|54591|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	70.50	0.45	
HCC827ER_ERBB3	P05141	SLC25A5	0|0|0|6698	6698	1674.50	4	36238|38852|43074|61621|0|6834|33844|13020|0|0|0|0|34945|25747|43185|14797|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.52	
HCC827ER_ERBB3	P42336	PIK3CA	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16110|35168|45344|41765	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q8WUY1	THEM6	0|0|0|0	0	0.00	4	112|117|147|25978|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q6IE37	OVOS1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|33838|11240|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q9UBL6	CPNE7	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q9HCH3	CPNE5	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q86YQ8	CPNE8	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O95741	CPNE6	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q96A23	CPNE4	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q8IYJ1	CPNE9	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q96FN4	CPNE2	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O75131	CPNE3	0|0|0|0	0	0.00	4	10038|11332|15968|18331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P49411	TUFM	0|0|473|624	1097	274.25	4	31641|63340|52834|5155|244|299|457|60902|0|0|0|0|291|336|368|34838|170|170|272|0	0.00	0.00	0.00	0.00	0.00	-inf	0.10	0.55	
HCC827ER_ERBB3	P08581	MET	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_ERBB3	P43246	MSH2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|48145|59775|0|0|19166|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q8NEG7	DENND6B	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8456|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P62258	YWHAE	0|0|0|0	0	0.00	4	20968|20684|0|0|0|0|0|0|0|0|0|0|0|0|51768|12279|8386|2950|44729|46508	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P31947	SFN	0|0|0|0	0	0.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P61981	YWHAG	0|0|0|0	0	0.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q04917	YWHAH	0|0|0|0	0	0.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P63104	YWHAZ	0|0|0|0	0	0.00	4	25331|24954|0|0|0|0|0|0|0|0|0|0|494|479|52113|254|52040|10740|8376|43683	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P27348	YWHAQ	0|0|0|0	0	0.00	4	20654|19952|0|0|0|0|0|0|0|0|0|0|0|0|25684|31138|41237|5439|4653|64101	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q92552	MRPS27	0|0|31439|21912	53351	13337.75	4	0|0|0|0|356|869|526|516|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-504.22	117.67	0.16	
HCC827ER_ERBB3	Q14451	GRB7	0|0|331|0	331	82.75	4	0|0|0|0|283|376|37241|53154|0|0|0|0|0|0|0|0|56019|55946|36422|23862	0.25	1.00	0.25	1.00	0.25	-250.47	1.43	0.49	
HCC827ER_ERBB3	Q02978	SLC25A11	0|0|0|0	0	0.00	4	17797|137|24113|30736|0|0|0|0|0|0|0|0|0|0|183|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q0VFZ6	CCDC173	0|0|0|0	0	0.00	4	51402|49164|21378|25901|0|0|0|0|0|0|0|0|0|0|38379|53989|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q07889	SOS1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|179|0|0|0|0|0|231|307|468|35708|0|0|0|258	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q07890	SOS2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|179|0|0|0|0|0|231|307|284|56908|0|0|0|258	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P22681	CBL	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|39070|266|17031|30374|25697	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q05639	EEF1A2	0|0|0|0	0	0.00	4	122|0|135|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-88.92	0.00	0.55	
HCC827ER_ERBB3	P68104	EEF1A1	0|0|0|0	0	0.00	4	122|0|135|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-88.92	0.00	0.55	
HCC827ER_ERBB3	Q5VTE0	EEF1A1P5	0|0|0|0	0	0.00	4	122|0|135|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-88.92	0.00	0.55	
HCC827ER_ERBB3	P52735	VAV2	0|0|0|0	0	0.00	4	0|0|17592|0|0|0|0|0|0|0|0|0|0|1796|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q4G1C9	GLIPR1L2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|2623|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-583.45	0.00	0.55	
HCC827ER_ERBB3	P21860	ERBB3	0|0|28128|56891	19483	4870.75	4	0|0|0|0|44862|51280|5970|23136|0|0|0|0|0|0|0|0|18580|1923|48226|64294	0.50	1.00	0.50	1.00	0.50	-inf	1.58	0.36	
HCC827ER_ERBB3	Q8NFI3	ENGASE	0|0|1169|1141	2310	577.50	4	0|334|0|0|0|0|811|807|0|0|0|0|0|0|0|683|0|503|616|587	0.50	0.99	0.50	0.99	0.50	-inf	2.66	0.37	
HCC827ER_ERBB3	Q14571	ITPR2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|62363|24090|5284|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P42224	STAT1	0|0|0|0	0	0.00	4	41857|167|209|201|0|0|0|0|0|0|0|0|0|0|185|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q75V66	ANO5	0|0|0|0	0	0.00	4	4457|62439|37391|0|0|0|0|0|0|0|0|0|0|0|10552|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P0CG48	UBC	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_ERBB3	P0CG47	UBB	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_ERBB3	P62979	RPS27A	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_ERBB3	P62987	UBA52	0|0|0|0	0	0.00	4	23542|29052|50290|61727|0|0|0|0|0|0|0|0|0|0|44288|0|0|0|0|54886	0.00	0.00	0.00	0.00	0.00	-358.88	0.00	0.55	
HCC827ER_ERBB3	P29353	SHC1	0|0|0|0	0	0.00	4	22285|34950|8497|13520|0|0|49563|0|0|0|0|0|45012|47883|41763|61159|37602|45370|59806|33474	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q7Z794	KRT77	1098|20494|864|0	22456	5614.00	4	251|280|47906|47481|61313|47094|63988|21928|1083|964|10093|11646|1516|1422|33975|24464|24590|15793|740|862	0.25	1.00	0.25	1.00	0.25	-inf	4.64	0.49	
HCC827ER_ERBB3	Q86Y46	KRT73	0|199|0|0	199	49.75	4	0|0|175|168|250|309|276|301|0|0|212|177|0|0|230|215|5705|4988|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.08	0.55	
HCC827ER_ERBB3	P12035	KRT3	0|39745|0|0	39745	9936.25	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.25	1.00	0.25	1.00	0.25	-276.84	155.74	0.44	
HCC827ER_ERBB3	Q9NSB2	KRT84	0|39745|0|0	39745	9936.25	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.25	1.00	0.25	1.00	0.25	-276.84	155.74	0.44	
HCC827ER_ERBB3	Q7RTS7	KRT74	0|39745|0|0	39745	9936.25	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.25	1.00	0.25	1.00	0.25	-276.84	155.74	0.44	
HCC827ER_ERBB3	Q3SY84	KRT71	0|39745|0|0	39745	9936.25	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.25	1.00	0.25	1.00	0.25	-276.84	155.74	0.44	
HCC827ER_ERBB3	Q14CN4	KRT72	0|39745|0|0	39745	9936.25	4	0|0|30871|28344|62610|30094|11106|25139|0|0|45097|31556|0|0|52962|46359|9990|20364|0|0	0.25	1.00	0.25	1.00	0.25	-276.84	155.74	0.44	
HCC827ER_ERBB3	O95678	KRT75	0|199|1046|1035	2280	570.00	4	395|432|51483|55791|9200|54523|5189|18875|1134|1014|212|177|531|515|35692|17583|39639|566|1426|1619	0.00	0.00	0.00	0.00	0.00	-inf	0.34	0.55	
HCC827ER_ERBB3	Q5XKE5	KRT79	0|199|1046|1035	2280	570.00	4	395|432|51483|55791|9200|54523|5189|18875|1134|1014|212|177|531|515|35692|17583|39639|566|1426|1619	0.00	0.00	0.00	0.00	0.00	-inf	0.34	0.55	
HCC827ER_ERBB3	P05787	KRT8	0|199|0|0	199	49.75	4	339|353|52725|53917|250|309|276|301|344|298|212|177|0|0|26131|12069|37704|39379|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.04	0.55	
HCC827ER_ERBB3	P13647	KRT5	0|0|0|0	0	0.00	4	0|0|21865|26193|52439|59771|0|0|0|0|54414|43674|11334|54343|10033|8241|41427|12199|0|0	0.00	0.00	0.00	0.00	0.00	-600.96	0.00	0.55	
HCC827ER_ERBB3	P08729	KRT7	0|0|0|0	0	0.00	4	40304|47140|30914|29939|0|0|0|0|0|0|0|0|0|0|53009|5783|0|0|63742|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q06124	PTPN11	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|25929|18280|63082|58231|19034|58608	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P17066	HSPA6	0|0|0|0	0	0.00	4	48777|52944|45713|1278|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P48741	HSPA7	0|0|0|0	0	0.00	4	35315|27926|43919|57070|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P53680	AP2S1	0|0|0|0	0	0.00	4	31202|24747|25373|30837|0|0|0|0|0|0|0|0|60202|43587|47504|50285|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P69905	HBA1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_ERBB3	P40763	STAT3	0|0|0|0	0	0.00	4	39836|49944|14731|29639|0|0|0|0|0|0|0|0|0|0|0|271|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	A6NK06	IRG1	0|0|23736|8522	32258	8064.50	4	0|0|12683|32747|0|0|15591|0|33971|56133|0|0|0|0|0|30953|0|34450|287|54158	0.50	1.00	0.50	1.00	0.50	-inf	18.27	0.28	
HCC827ER_ERBB3	Q86WR7	PROSER2	0|0|0|0	0	0.00	4	0|0|57144|538|0|8492|13976|11600|0|0|0|0|30433|11091|0|0|0|0|51562|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P02768	ALB	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|285|254|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-116.56	0.00	0.55	
