Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
HCC827ER_ERBB3	P61626	LYZ	0|0|0|0	0	0.00	4	0|0|10556|41114	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_ERBB3	P11274	BCR	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q12979	ABR	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q8IW35	CEP97	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q5D862	FLG2	0|0|33684|0	33684	8421.00	4	45287|29375|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.69	0.41	
HCC827ER_ERBB3	P49368	CCT3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q53GQ0	HSD17B12	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	P25705	ATP5A1	0|0|228|0	228	57.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	570.00	0.31	
HCC827ER_ERBB3	Q15084	PDIA6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	E9PKD4	NPIPA5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q13946	PDE7A	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	P25205	MCM3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q9Y4H2	IRS2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	P62266	RPS23	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q6ZU80	CEP128	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q92859	NEO1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	P62805	HIST1H4A	0|0|0|0	0	0.00	4	0|0|0|22457	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_ERBB3	P13639	EEF2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	Q58FF6	HSP90AB4P	0|0|49223|0	49223	12305.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	123057.50	0.31	
HCC827ER_ERBB3	Q8WXI4	ACOT11	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	P35030	PRSS3	0|0|4167|0	4167	1041.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	10417.50	0.31	
HCC827ER_ERBB3	Q15303	ERBB4	0|36428|23580|16671	11143	2785.75	4	0|0|45295|38495	0.50	1.00	0.50	1.00	0.50	-inf	0.61	0.27	
HCC827ER_ERBB3	Q8NF91	SYNE1	2494|40957|57608|0	35523	8880.75	4	10000|25042|9771|56799	0.25	1.00	0.25	1.00	0.25	-inf	0.98	0.43	
HCC827ER_ERBB3	Q3BBV2	NBPF8	0|0|0|0	0	0.00	4	46635|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_ERBB3	Q86T75	NBPF11	0|0|0|0	0	0.00	4	46635|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_ERBB3	Q7Z3Y9	KRT26	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_ERBB3	P02042	HBD	0|0|0|0	0	0.00	4	0|0|41331|38497	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_ERBB3	Q9H0C2	SLC25A31	0|0|0|51939	51939	12984.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	129847.50	0.31	
HCC827ER_ERBB3	P15924	DSP	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8WVM8	SCFD1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q13049	TRIM32	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P35232	PHB	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O00459	PIK3R2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P09382	LGALS1	0|0|34380	34380	11460.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	114600.00	0.28	
HCC827ER_GRB2	P07900	HSP90AA1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q14568	HSP90AA2P	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P08238	HSP90AB1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q58FF8	HSP90AB2P	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P04259	KRT6B	0|57237|24515	16216	5405.33	3	0|0|48467|0	0.00	0.00	0.00	0.00	0.00	-inf	0.45	0.44	
HCC827ER_GRB2	P02538	KRT6A	0|51964|40670	27098	9032.67	3	0|0|39524|0	0.33	1.00	0.33	1.00	0.33	-inf	0.91	0.31	
HCC827ER_GRB2	P48668	KRT6C	0|51964|40670	27098	9032.67	3	0|0|39524|0	0.33	1.00	0.33	1.00	0.33	-inf	0.91	0.31	
HCC827ER_GRB2	P04264	KRT1	0|0|20363	20363	6787.67	3	11081|48392|3747|6394	0.33	1.00	0.33	1.00	0.33	-inf	6.66	0.30	
HCC827ER_GRB2	Q96P48	ARAP1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q12774	ARHGEF5	0|0|4413	4413	1471.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	14710.00	0.28	
HCC827ER_GRB2	P18433	PTPRA	58901|0|4309	63210	21070.00	3	0|0|0|0	0.67	1.00	0.67	1.00	0.67	-0.32	210700.00	0.08	
HCC827ER_GRB2	Q07021	C1QBP	0|0|0	0	0.00	3	43465|39749|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_GRB2	P42338	PIK3CB	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q96NH3	TBC1D32	60270|9812|4857	9403	3134.33	3	1215|42271|55486|43985	0.33	1.00	0.33	1.00	0.33	-inf	1.05	0.30	
HCC827ER_GRB2	P33992	MCM5	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P11021	HSPA5	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P13645	KRT10	0|0|62051	62051	20683.67	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	206836.67	0.28	
HCC827ER_GRB2	O95831	AIFM1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O00567	NOP56	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P57088	TMEM33	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O95782	AP2A1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O94973	AP2A2	0|0|479	479	159.67	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1596.67	0.28	
HCC827ER_GRB2	O15482	TEX28	0|0|49363	49363	16454.33	3	38042|33468|0|49069	0.00	0.00	0.00	0.00	0.00	-inf	1.20	0.46	
HCC827ER_GRB2	P05109	S100A8	0|0|58728	58728	19576.00	3	0|0|42710|39332	0.33	1.00	0.33	1.00	0.33	-inf	4.74	0.30	
HCC827ER_GRB2	O60716	CTNND1	0|0|48597	48597	16199.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	161990.00	0.28	
HCC827ER_GRB2	P07437	TUBB	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P42704	LRPPRC	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P38646	HSPA9	0|362|357	719	239.67	3	0|0|0|0	0.67	1.00	0.67	1.00	0.67	-0.32	2396.67	0.08	
HCC827ER_GRB2	P35908	KRT2	0|0|16824	16824	5608.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	56080.00	0.28	
HCC827ER_GRB2	Q01546	KRT76	26177|900|28922	55999	18666.33	3	0|0|45097|31556	0.67	1.00	0.67	1.00	0.67	-inf	6.72	0.08	
HCC827ER_GRB2	P19013	KRT4	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P11142	HSPA8	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P54652	HSPA2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8TEM1	NUP210	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P62993	GRB2	19333|37941|33455	25193	8397.67	3	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	83976.67	0.00	
HCC827ER_GRB2	P00533	EGFR	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q15751	HERC1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P68363	TUBA1B	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q71U36	TUBA1A	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q13748	TUBA3C	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q6PEY2	TUBA3E	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q9NY65	TUBA8	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P68366	TUBA4A	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	A5A3E0	POTEF	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	P0CG38	POTEI	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	Q6S8J3	POTEE	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	P68032	ACTC1	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	P68133	ACTA1	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	P60709	ACTB	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	P63261	ACTG1	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	Q9BYX7	POTEKP	0|0|360	360	120.00	3	0|126|0|0	0.33	1.00	0.33	1.00	0.33	-136.67	3.81	0.31	
HCC827ER_GRB2	P62736	ACTA2	0|0|0	0	0.00	3	0|15906|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_GRB2	P63267	ACTG2	0|0|0	0	0.00	3	0|15906|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_GRB2	Q9BQE3	TUBA1C	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q99615	DNAJC7	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P82930	MRPS34	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P35568	IRS1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8WX94	NLRP7	0|0|0	0	0.00	3	35149|57565|36662|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_GRB2	P31948	STIP1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q7Z3Y7	KRT28	0|0|20848	20848	6949.33	3	0|0|171|0	0.33	1.00	0.33	1.00	0.33	-186.99	162.56	0.28	
HCC827ER_GRB2	Q7Z3Y8	KRT27	0|0|20848	20848	6949.33	3	0|0|171|0	0.33	1.00	0.33	1.00	0.33	-186.99	162.56	0.28	
HCC827ER_GRB2	Q7Z3Z0	KRT25	0|0|20848	20848	6949.33	3	0|0|171|0	0.33	1.00	0.33	1.00	0.33	-186.99	162.56	0.28	
HCC827ER_GRB2	P02533	KRT14	0|0|18844	18844	6281.33	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	62813.33	0.28	
HCC827ER_GRB2	P0DMV8	HSPA1A	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P0DMV9	HSPA1B	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O00329	PIK3CD	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P12236	SLC25A6	0|0|3756	3756	1252.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	12520.00	0.28	
HCC827ER_GRB2	P05141	SLC25A5	0|0|42406	42406	14135.33	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	141353.33	0.28	
HCC827ER_GRB2	P42336	PIK3CA	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8WUY1	THEM6	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q6IE37	OVOS1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q9UBL6	CPNE7	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q9HCH3	CPNE5	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q86YQ8	CPNE8	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O95741	CPNE6	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q96A23	CPNE4	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8IYJ1	CPNE9	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q96FN4	CPNE2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	O75131	CPNE3	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P49411	TUFM	0|0|480	480	160.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1600.00	0.28	
HCC827ER_GRB2	P08581	MET	455|458|764	1677	559.00	3	0|0|0|0	1.00	1.00	1.00	1.00	1.00	647.16	5590.00	0.00	
HCC827ER_GRB2	P43246	MSH2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8NEG7	DENND6B	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P62258	YWHAE	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P31947	SFN	0|0|474	474	158.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1580.00	0.28	
HCC827ER_GRB2	P61981	YWHAG	0|0|474	474	158.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1580.00	0.28	
HCC827ER_GRB2	Q04917	YWHAH	0|0|474	474	158.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1580.00	0.28	
HCC827ER_GRB2	P63104	YWHAZ	0|0|474	474	158.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1580.00	0.28	
HCC827ER_GRB2	P27348	YWHAQ	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q92552	MRPS27	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q14451	GRB7	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q02978	SLC25A11	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q0VFZ6	CCDC173	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q07889	SOS1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q07890	SOS2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P22681	CBL	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q05639	EEF1A2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P68104	EEF1A1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q5VTE0	EEF1A1P5	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P52735	VAV2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q4G1C9	GLIPR1L2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P21860	ERBB3	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q8NFI3	ENGASE	0|0|1350	1350	450.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	4500.00	0.28	
HCC827ER_GRB2	Q14571	ITPR2	0|11643|0	11643	3881.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	38810.00	0.28	
HCC827ER_GRB2	P42224	STAT1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	Q75V66	ANO5	0|0|1811	1811	603.67	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	6036.67	0.28	
HCC827ER_GRB2	P0CG48	UBC	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P0CG47	UBB	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P62979	RPS27A	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P62987	UBA52	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P29353	SHC1	7222|32191|49343	23220	7740.00	3	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	77400.00	0.00	
HCC827ER_GRB2	Q7Z794	KRT77	6616|63042|36994	41116	13705.33	3	1083|964|10093|11646	0.67	1.00	0.67	1.00	0.67	-inf	2.30	0.08	
HCC827ER_GRB2	Q86Y46	KRT73	396|363|1038	1797	599.00	3	0|0|212|177	0.35	1.00	0.35	1.00	0.35	-9.71	6.16	0.28	
HCC827ER_GRB2	P12035	KRT3	26177|900|28922	55999	18666.33	3	0|0|45097|31556	0.67	1.00	0.67	1.00	0.67	-inf	6.72	0.08	
HCC827ER_GRB2	Q9NSB2	KRT84	26177|900|28922	55999	18666.33	3	0|0|45097|31556	0.67	1.00	0.67	1.00	0.67	-inf	6.72	0.08	
HCC827ER_GRB2	Q7RTS7	KRT74	26177|900|28922	55999	18666.33	3	0|0|45097|31556	0.67	1.00	0.67	1.00	0.67	-inf	6.72	0.08	
HCC827ER_GRB2	Q3SY84	KRT71	26177|900|28922	55999	18666.33	3	0|0|45097|31556	0.67	1.00	0.67	1.00	0.67	-inf	6.72	0.08	
HCC827ER_GRB2	Q14CN4	KRT72	26177|900|28922	55999	18666.33	3	0|0|45097|31556	0.67	1.00	0.67	1.00	0.67	-inf	6.72	0.08	
HCC827ER_GRB2	O95678	KRT75	396|45700|59831	40391	13463.67	3	1134|1014|212|177	0.67	1.00	0.67	1.00	0.67	-inf	21.23	0.08	
HCC827ER_GRB2	Q5XKE5	KRT79	396|45700|59831	40391	13463.67	3	1134|1014|212|177	0.67	1.00	0.67	1.00	0.67	-inf	21.23	0.08	
HCC827ER_GRB2	P05787	KRT8	396|363|13811	14570	4856.67	3	344|298|212|177	0.33	1.00	0.33	1.00	0.33	-397.75	18.84	0.28	
HCC827ER_GRB2	P13647	KRT5	0|33551|64003	32018	10672.67	3	0|0|54414|43674	0.33	1.00	0.33	1.00	0.33	-inf	1.31	0.31	
HCC827ER_GRB2	P08729	KRT7	17726|11127|54426	17743	5914.33	3	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	59143.33	0.00	
HCC827ER_GRB2	Q06124	PTPN11	0|0|560	560	186.67	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	1866.67	0.28	
HCC827ER_GRB2	P17066	HSPA6	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P48741	HSPA7	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P53680	AP2S1	0|0|28254	28254	9418.00	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	94180.00	0.28	
HCC827ER_GRB2	P69905	HBA1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P40763	STAT3	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	A6NK06	IRG1	0|0|0	0	0.00	3	33971|56133|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827ER_GRB2	Q86WR7	PROSER2	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P02768	ALB	0|0|0	0	0.00	3	0|0|285|254	0.00	0.00	0.00	0.00	0.00	-600.37	0.00	0.46	
HCC827ER_GRB2	P78527	PRKDC	0|0|0	0	0.00	3	202|0|0|0	0.00	0.00	0.00	0.00	0.00	-221.69	0.00	0.46	
HCC827ER_GRB2	P35527	KRT9	0|0|53566	53566	17855.33	3	0|348|0|0	0.33	1.00	0.33	1.00	0.33	-385.38	205.23	0.28	
HCC827ER_GRB2	P04626	ERBB2	0|0|37210	37210	12403.33	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	124033.33	0.28	
HCC827ER_GRB2	O00264	PGRMC1	0|0|0	0	0.00	3	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827ER_GRB2	P12235	SLC25A4	0|0|53903	53903	17967.67	3	0|0|0|0	0.33	1.00	0.33	1.00	0.33	-0.32	179676.67	0.28	
